date,facility_id,facility_name,region,facility_type,scope1_tonnes,scope2_location_tonnes,scope2_market_tonnes,scope3_tonnes,total_emissions,electricity_mwh,renewable_pct,year,month,year_month,revenue_millions,headcount,square_feet,server_count,intensity_per_revenue,intensity_per_employee
2022-06-19,OFF-TX-001,Austin Office,US-Central,Office,22.83794694324044,412.26008157422496,144.29102855097872,954.9360868504178,1122.065062344637,1057.0771322416024,65.0,2022,06,2022-06,11.037452053561982,1132,201602,109,101.66,0.99
2022-06-19,OFF-UK-001,London Office,EU,Office,23.226594334671688,302.4659172544767,105.86307103906685,903.1988582479427,1032.2885236216812,1025.308194082972,65.0,2022,06,2022-06,10.907216239921746,1132,199284,114,94.64,0.91
2022-06-19,OFF-WA-001,Seattle Campus,US-West,Office,20.983448181289994,345.37966888274855,120.88288410896199,943.615169525104,1085.4815018153558,986.7990539507101,65.0,2022,06,2022-06,11.331590644851424,1123,200457,110,95.79,0.97
2022-07-19,DC-CA-001,California Data Center,US-West,Data Center,172.4859453648206,9374.062596149612,3234.051595671616,2642.207537615358,6048.745078651795,26783.035988998894,65.5,2022,07,2022-07,55.70644906025924,225,496184,11778,108.58,26.88
2022-07-19,DC-IE-001,Dublin Data Center,EU,Data Center,184.37672644072285,7694.5832754756675,2654.631230039105,2893.9385518955473,5732.946508375375,26083.333137205653,65.5,2022,07,2022-07,56.525683185690276,223,498422,11393,101.42,25.71
2022-07-19,DC-JP-001,Tokyo Data Center,APAC,Data Center,159.19042644064908,10775.5495473276,3717.5645938280218,2702.6547598714465,6579.409780140117,26410.66065521471,65.5,2022,07,2022-07,59.21936512503368,227,503324,11029,111.1,28.98
2022-07-19,DC-NL-001,Amsterdam Data Center,EU,Data Center,165.6431503298448,7389.456447613998,2549.362474426829,2899.216423768658,5614.222048525332,25049.004907166094,65.5,2022,07,2022-07,59.10100803203896,229,500805,11516,94.99,24.52
2022-07-19,DC-OR-001,Oregon Data Center,US-West,Data Center,183.86038783598926,8659.774594691142,2987.6222351684437,2808.06221398165,5979.544836986082,24742.213127688978,65.5,2022,07,2022-07,57.626705337611426,229,497121,11488,103.76,26.11
2022-07-19,DC-SG-001,Singapore Data Center,APAC,Data Center,174.2967760238049,10911.686198135154,3764.531738356628,2836.1049035287037,6774.933417909137,26744.32891699793,65.5,2022,07,2022-07,58.40890046197317,227,496556,11745,115.99,29.85
2022-07-19,DC-TX-001,Texas Data Center,US-Central,Data Center,155.45694409524697,10214.598225295462,3524.036387726934,2834.526403778717,6514.019735600898,26191.277500757595,65.5,2022,07,2022-07,58.90815300918747,224,502144,11110,110.58,29.08
2022-07-19,DC-VA-001,Virginia Data Center,US-East,Data Center,184.13651224077128,10310.833335207506,3557.2375006465895,3001.3390967013843,6742.713109588745,26712.0034590868,65.5,2022,07,2022-07,55.05723444000199,228,502094,11125,122.47,29.57
2022-07-19,DC-VA-002,Virginia Data Center 2,US-East,Data Center,155.2082113592473,9925.87312585771,3424.42622842091,2544.48073553187,6124.115175312027,25714.697217247955,65.5,2022,07,2022-07,55.453250311488276,229,496290,11112,110.44,26.74
2022-07-19,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,533.7662871845963,1547.5392181396885,533.9010302581925,5526.301918316275,6593.969235759064,3792.9882797541386,65.5,2022,07,2022-07,87.08562198740323,560,300047,55,75.72,11.77
2022-07-19,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,550.4797447493827,1448.9959345836182,499.90359743134826,5232.81805452456,6283.201396705291,3715.374191240047,65.5,2022,07,2022-07,88.7237148033837,573,298846,59,70.82,10.97
2022-07-19,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,579.7115217774563,1167.0436379332375,402.63005508696693,5232.736745010773,6215.078321875197,3956.080128587246,65.5,2022,07,2022-07,91.42691837198159,562,298727,55,67.98,11.06
2022-07-19,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,564.4853569733535,1626.4843229359458,561.1370914129012,6122.405732361461,7248.028180747715,3986.481183666534,65.5,2022,07,2022-07,88.58639121629308,572,297328,53,81.82,12.67
2022-07-19,OFF-CA-001,San Francisco Office,US-West,Office,22.871053927720435,368.8510531700858,127.25361334367959,938.0238380272955,1088.1485052986955,1053.860151914531,65.5,2022,07,2022-07,11.525634484107478,1134,199064,108,94.41,0.96
2022-07-19,OFF-DE-001,Berlin Office,EU,Office,20.325959331968793,317.39524068734863,109.50135803713528,979.7410861934612,1109.5684035625652,1075.9160701266055,65.5,2022,07,2022-07,11.697585553529525,1141,201249,108,94.85,0.97
2022-07-19,OFF-NY-001,New York Office,US-East,Office,23.552933773882287,412.9003217728066,142.45061101161826,892.85144138975,1058.8549861752506,1069.6899527792916,65.5,2022,07,2022-07,11.369131537836557,1123,199072,109,93.13,0.94
2022-07-19,OFF-SG-001,Singapore Office,APAC,Office,23.43801088893022,444.5000267529384,153.35250922976374,866.5216094072874,1043.3121295259814,1089.460849884653,65.5,2022,07,2022-07,10.791017410708923,1124,198628,110,96.68,0.93
2022-07-19,OFF-TX-001,Austin Office,US-Central,Office,21.359530673501794,396.4522234716161,136.77601709770755,987.3888252251805,1145.52437299639,1016.5441627477336,65.5,2022,07,2022-07,11.141835419728295,1135,200010,108,102.81,1.01
2022-07-19,OFF-UK-001,London Office,EU,Office,22.038112177067994,302.4156426396246,104.33339671067047,880.2166253975456,1006.588134285284,1025.1377716597444,65.5,2022,07,2022-07,11.837739843331224,1110,198960,113,85.03,0.91
2022-07-19,OFF-WA-001,Seattle Campus,US-West,Office,23.257162347427695,350.617842400935,120.96315562832257,864.7998219517125,1009.0201399274628,1001.7652640026714,65.5,2022,07,2022-07,11.544372812854444,1114,199443,113,87.4,0.91
2022-08-18,DC-CA-001,California Data Center,US-West,Data Center,159.17439742034443,9061.355016945296,3080.8607057614004,2765.5753127407875,6005.610415922532,25889.585762700844,66.0,2022,08,2022-08,58.17833995890833,229,497332,11131,103.23,26.23
2022-08-18,DC-IE-001,Dublin Data Center,EU,Data Center,164.00671466786423,7947.3102600739285,2702.0854884251353,2577.2636089052858,5443.355811998285,26940.034779911624,66.0,2022,08,2022-08,58.414143275412094,230,500804,11304,93.19,23.67
2022-08-18,DC-JP-001,Tokyo Data Center,APAC,Data Center,176.77474339386745,11115.08611217952,3779.1292781410366,2561.0894881915196,6516.993509726424,27242.85811808706,66.0,2022,08,2022-08,54.02610811883875,224,496957,11539,120.63,29.09
2022-08-18,DC-NL-001,Amsterdam Data Center,EU,Data Center,186.7171563526584,7983.641945537987,2714.4382614829156,2796.2711300983683,5697.426547933943,27063.193035721994,66.0,2022,08,2022-08,53.84524287866118,224,502463,10782,105.81,25.43
2022-08-18,DC-OR-001,Oregon Data Center,US-West,Data Center,176.59349735227974,9174.509973345426,3119.3333909374446,2935.5196308900067,6231.446519179732,26212.885638129792,66.0,2022,08,2022-08,56.25372435279673,223,497062,10852,110.77,27.94
2022-08-18,DC-SG-001,Singapore Data Center,APAC,Data Center,166.2054346467772,10489.462550994647,3566.41726733818,3018.756809651225,6751.379511636182,25709.467036751586,66.0,2022,08,2022-08,58.756986329366676,229,504735,11748,114.9,29.48
2022-08-18,DC-TX-001,Texas Data Center,US-Central,Data Center,182.72657230355438,10566.837020391416,3592.7245869330814,2623.727808378494,6399.178967615129,27094.45389843953,66.0,2022,08,2022-08,54.36480714438415,226,502270,11658,117.71,28.31
2022-08-18,DC-VA-001,Virginia Data Center,US-East,Data Center,169.49349818255638,10016.171767871758,3405.4984010763974,2992.0092022966764,6567.00110155563,25948.63152298383,66.0,2022,08,2022-08,55.73279840895662,228,499857,11581,117.83,28.8
2022-08-18,DC-VA-002,Virginia Data Center 2,US-East,Data Center,163.32303870260077,9987.914216006964,3395.8908334423677,2955.2869142991312,6514.5007864440995,25875.425430069856,66.0,2022,08,2022-08,57.61171803409888,228,495010,11358,113.08,28.57
2022-08-18,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,617.0850199698604,1651.880595925968,561.6394026148291,6142.228007090311,7320.9524296750005,4048.7269507989413,66.0,2022,08,2022-08,89.9529289256609,555,299636,54,81.39,13.19
2022-08-18,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,530.1990965195802,1576.2993715587295,535.941786329968,6230.620839195341,7296.76172204489,4041.793260406999,66.0,2022,08,2022-08,94.08305312621945,575,298038,56,77.56,12.69
2022-08-18,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,514.2593342052173,1201.7385473533873,408.59110610015165,5678.974793483974,6601.825233789343,4073.6899910284315,66.0,2022,08,2022-08,91.22294757057317,559,302003,56,72.37,11.81
2022-08-18,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,566.1216369874307,1578.3898401330027,536.6525456452209,6202.959135672624,7305.733318305276,3868.602549345595,66.0,2022,08,2022-08,90.1180355843496,566,302979,57,81.07,12.91
2022-08-18,OFF-CA-001,San Francisco Office,US-West,Office,20.572174646478206,371.0757975371458,126.16577116262955,891.3801419165629,1038.1180877256706,1060.2165643918452,66.0,2022,08,2022-08,10.81685131043269,1132,199163,111,95.97,0.92
2022-08-18,OFF-DE-001,Berlin Office,EU,Office,23.87171119270759,310.368683562096,105.52535241111264,986.7952965094223,1116.1923601132426,1052.0972324138847,66.0,2022,08,2022-08,11.212425218207256,1138,198022,111,99.55,0.98
2022-08-18,OFF-NY-001,New York Office,US-East,Office,21.101949802815156,400.77487545426914,136.26345765445149,995.9822744089653,1153.347681866232,1038.276879415205,66.0,2022,08,2022-08,11.720902988426976,1119,201771,116,98.4,1.03
2022-08-18,OFF-SG-001,Singapore Office,APAC,Office,22.757737895882833,431.7599565154947,146.79838521526818,953.8802138681767,1123.4363369793277,1058.2351875379773,66.0,2022,08,2022-08,11.522136494853209,1144,200070,117,97.5,0.98
2022-08-18,OFF-TX-001,Austin Office,US-Central,Office,23.398732137707633,424.4053452062742,144.2978173701332,821.9778677635185,989.6744172713593,1088.2188338622416,66.0,2022,08,2022-08,11.206950678123489,1155,198231,112,88.31,0.86
2022-08-18,OFF-UK-001,London Office,EU,Office,24.56323145738699,299.44681121669447,101.81191581367611,896.2977042094263,1022.6728514804895,1015.0739363277779,66.0,2022,08,2022-08,11.466924859611774,1152,198908,113,89.18,0.89
2022-08-18,OFF-WA-001,Seattle Campus,US-West,Office,24.840214418066267,368.4217441842588,125.26339302264797,908.0501410313935,1058.1537484721077,1052.633554812168,66.0,2022,08,2022-08,11.32294071345208,1111,200095,111,93.45,0.95
2022-09-17,DC-CA-001,California Data Center,US-West,Data Center,163.32884913864135,8030.908741215419,2690.354428307165,2723.4135586503094,5577.096836096116,22945.45354632977,66.5,2022,09,2022-09,59.59892969491604,225,502174,11695,93.58,24.79
2022-09-17,DC-IE-001,Dublin Data Center,EU,Data Center,179.4820202806311,6472.464475191699,2168.275599189219,2660.2526670914335,5008.010286561284,21940.55754302271,66.5,2022,09,2022-09,57.01927495617384,229,498102,11225,87.83,21.87
2022-09-17,DC-JP-001,Tokyo Data Center,APAC,Data Center,162.283730422008,9089.895544634084,3045.115007452418,2911.428674558488,6118.827412432915,22279.15574665217,66.5,2022,09,2022-09,59.37149796748309,223,498883,11771,103.06,27.44
2022-09-17,DC-NL-001,Amsterdam Data Center,EU,Data Center,175.06362766740668,6820.71232587405,2284.9386291678065,2652.1569615722697,5112.159218407483,23121.058731776444,66.5,2022,09,2022-09,54.24827719568537,228,501628,11418,94.24,22.42
2022-09-17,DC-OR-001,Oregon Data Center,US-West,Data Center,174.06983698386222,7954.063004644123,2664.6111065557807,2773.7135893153322,5612.394532854975,22725.89429898321,66.5,2022,09,2022-09,58.17275759076723,228,496023,11233,96.48,24.62
2022-09-17,DC-SG-001,Singapore Data Center,APAC,Data Center,181.0627504434646,9557.816396126273,3201.868492702301,2858.0404612220395,6240.971704367805,23426.020578740867,66.5,2022,09,2022-09,54.044617929900696,227,503294,11896,115.48,27.49
2022-09-17,DC-TX-001,Texas Data Center,US-Central,Data Center,162.97537152198748,8913.382860189362,2985.983258163436,2799.2774502899065,5948.23607997533,22854.82784663939,66.5,2022,09,2022-09,56.381591525269975,227,499425,11841,105.5,26.2
2022-09-17,DC-VA-001,Virginia Data Center,US-East,Data Center,186.98849680372976,8562.013305208686,2868.2744572449096,3118.124983039688,6173.387937088328,22181.38161971162,66.5,2022,09,2022-09,58.89110271878228,227,500552,10874,104.83,27.2
2022-09-17,DC-VA-002,Virginia Data Center 2,US-East,Data Center,172.71133372186173,8587.711756779361,2876.8834385210857,2766.4707301856934,5816.065502428641,22247.957919117514,66.5,2022,09,2022-09,57.58175788070594,229,503109,11180,101.01,25.4
2022-09-17,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,620.9197514944639,1334.1636835184847,446.9448339786923,5616.129177319793,6683.9937627929485,3270.0090282315805,66.5,2022,09,2022-09,88.30948067577388,559,302278,59,75.69,11.96
2022-09-17,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,589.2227882250498,1291.3243349535373,432.593652209435,5908.326722430974,6930.143162865459,3311.0880383424033,66.5,2022,09,2022-09,90.10240837715072,564,299646,54,76.91,12.29
2022-09-17,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,525.2809518967731,1037.262887575464,347.4830673377804,5558.8538181417325,6431.617837376286,3516.1453816117423,66.5,2022,09,2022-09,88.30731214465915,567,299537,58,72.83,11.34
2022-09-17,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,542.4997739365381,1440.2668748534013,482.4894030758894,5788.0323130354345,6813.021490047862,3530.065869738729,66.5,2022,09,2022-09,87.93064242349978,578,302706,55,77.48,11.79
2022-09-17,OFF-CA-001,San Francisco Office,US-West,Office,20.613164663520376,319.0606564697613,106.88531991737001,958.0968419679583,1085.5953265488488,911.6018756278894,66.5,2022,09,2022-09,11.253606933024711,1135,200785,110,96.47,0.96
2022-09-17,OFF-DE-001,Berlin Office,EU,Office,20.864028225983674,265.9332041122771,89.08762337761283,901.1545449505716,1011.106196554168,901.4684885161937,66.5,2022,09,2022-09,11.114771832947467,1138,198486,116,90.97,0.89
2022-09-17,OFF-NY-001,New York Office,US-East,Office,23.041089194938895,368.2591473191264,123.36681435190732,948.0997080216918,1094.5076115685379,954.0392417593948,66.5,2022,09,2022-09,11.819100287563625,1159,201097,114,92.6,0.94
2022-09-17,OFF-SG-001,Singapore Office,APAC,Office,21.13281995447384,380.5268070758356,127.47648037040491,876.0821532905644,1024.6914536154432,932.6637428329304,66.5,2022,09,2022-09,11.051871933896058,1131,200278,108,92.72,0.91
2022-09-17,OFF-TX-001,Austin Office,US-Central,Office,24.278163885686467,361.86383700215276,121.22438539572116,937.490857781304,1082.9934070627116,927.8559923132121,66.5,2022,09,2022-09,11.176872866906843,1159,199809,118,96.9,0.93
2022-09-17,OFF-UK-001,London Office,EU,Office,24.030565915209305,262.21011475230597,87.84038844202249,840.2830624321202,952.154016789352,888.8478466179864,66.5,2022,09,2022-09,11.614840368802348,1155,201222,110,81.98,0.82
2022-09-17,OFF-WA-001,Seattle Campus,US-West,Office,23.865100849698877,322.9702239537098,108.19502502449278,957.4899318304398,1089.5500577046314,922.772068439171,66.5,2022,09,2022-09,11.880352513809619,1131,199251,118,91.71,0.96
2022-10-17,DC-CA-001,California Data Center,US-West,Data Center,165.34456179354606,7845.174825650157,2588.9076924645524,2764.244867185113,5518.497121443212,22414.785216143307,67.0,2022,10,2022-10,57.704221416378466,228,504563,11016,95.63,24.2
2022-10-17,DC-IE-001,Dublin Data Center,EU,Data Center,167.44435370323376,6684.498003831838,2205.884341264507,3054.2213921535977,5427.550087121339,22659.31526722657,67.0,2022,10,2022-10,56.80961740347589,225,496915,10950,95.54,24.12
2022-10-17,DC-JP-001,Tokyo Data Center,APAC,Data Center,169.72368804311404,9723.728866265876,3208.8305258677397,3092.2488805616395,6470.803094472493,23832.668789867344,67.0,2022,10,2022-10,54.87795516105572,227,498418,11156,117.91,28.51
2022-10-17,DC-NL-001,Amsterdam Data Center,EU,Data Center,155.63411351060162,7066.16594610677,2331.8347622152346,3042.782540304855,5530.251416030691,23953.10490205685,67.0,2022,10,2022-10,57.52345164195724,231,498365,11066,96.14,23.94
2022-10-17,DC-OR-001,Oregon Data Center,US-West,Data Center,162.82435553863928,8067.143431123778,2662.1573322708473,2747.0815161149176,5572.063203924405,23048.981231782225,67.0,2022,10,2022-10,55.2613383164947,228,496899,11688,100.83,24.44
2022-10-17,DC-SG-001,Singapore Data Center,APAC,Data Center,186.29829044012882,9592.491658273484,3165.5222472302503,2956.6994447774687,6308.519982447848,23511.00896635658,67.0,2022,10,2022-10,55.4899732260244,227,501010,11434,113.69,27.79
2022-10-17,DC-TX-001,Texas Data Center,US-Central,Data Center,185.758225437553,8540.619434100876,2818.4044132532895,2838.7446249332806,5842.9072636241235,21899.024190002245,67.0,2022,10,2022-10,55.17474816056777,232,504658,11022,105.9,25.18
2022-10-17,DC-VA-001,Virginia Data Center,US-East,Data Center,185.89096301134975,8532.011411485322,2815.563765790157,2829.4233335644185,5830.878062365926,22103.65650643866,67.0,2022,10,2022-10,54.97791894292423,232,500444,11505,106.06,25.13
2022-10-17,DC-VA-002,Virginia Data Center 2,US-East,Data Center,165.03308358320723,8712.445773806265,2875.107105356068,2660.7690848734346,5700.90927381271,22571.103040948874,67.0,2022,10,2022-10,57.443547664393954,227,497924,11808,99.24,25.11
2022-10-17,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,621.6431614246956,1337.4658346408003,441.36372543146416,5999.441843859732,7062.448730715892,3278.1025358843144,67.0,2022,10,2022-10,86.8254365491895,563,301867,57,81.34,12.54
2022-10-17,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,519.5122526509629,1335.0706768060793,440.57332334600625,5535.550114589644,6495.635690586613,3423.2581456566136,67.0,2022,10,2022-10,95.51194103387559,561,299931,59,68.01,11.58
2022-10-17,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,608.9402346402594,1060.4943178482267,349.9631248899149,5766.415999590733,6725.319359120907,3594.8959927058536,67.0,2022,10,2022-10,89.26350635122905,567,301138,59,75.34,11.86
2022-10-17,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,574.8139468189173,1404.9120728822622,463.62098405114665,5727.77312558892,6766.208056458984,3443.4119433388782,67.0,2022,10,2022-10,93.34485408484761,578,301166,57,72.49,11.71
2022-10-17,OFF-CA-001,San Francisco Office,US-West,Office,22.841777147564038,309.1687763813689,102.02569620585176,925.8561389207658,1050.7236122741815,883.3393610896255,67.0,2022,10,2022-10,11.817502961189833,1164,199725,109,88.91,0.9
2022-10-17,OFF-DE-001,Berlin Office,EU,Office,24.959514731287882,274.5293477255888,90.59468474944433,948.8469653888127,1064.4011648695448,930.6079583918265,67.0,2022,10,2022-10,11.177448197115725,1137,200485,119,95.23,0.94
2022-10-17,OFF-NY-001,New York Office,US-East,Office,24.3065106747413,339.4493022796948,112.0182697522993,859.7022143752043,996.0269948022449,879.4023375121626,67.0,2022,10,2022-10,11.343967280998463,1120,200164,115,87.8,0.89
2022-10-17,OFF-SG-001,Singapore Office,APAC,Office,23.1335038528414,360.23324844183605,118.87697198580592,851.1532745856224,993.1637504242697,882.9246285339119,67.0,2022,10,2022-10,11.821366628148256,1137,200432,118,84.01,0.87
2022-10-17,OFF-TX-001,Austin Office,US-Central,Office,20.809981300979715,345.98558290690266,114.1752423592779,953.6195860815092,1088.6048097417668,887.1425202741094,67.0,2022,10,2022-10,11.324119611003399,1143,198926,112,96.13,0.95
2022-10-17,OFF-UK-001,London Office,EU,Office,20.623900194696773,267.12977719933366,88.15282647578013,921.4053145628968,1030.1820412333736,905.5246684723176,67.0,2022,10,2022-10,11.086539733335298,1136,200562,112,92.92,0.91
2022-10-17,OFF-WA-001,Seattle Campus,US-West,Office,21.78325365420059,321.3063319395896,106.03108954006458,860.7800875443161,988.5944307385812,918.0180912559704,67.0,2022,10,2022-10,11.195289678971598,1140,198643,116,88.3,0.87
2022-11-16,DC-CA-001,California Data Center,US-West,Data Center,161.44598287163092,7657.109725263076,2488.5606607104996,2610.2324331163413,5260.239076698472,21877.456357894505,67.5,2022,11,2022-11,56.18414673202175,229,503209,10986,93.62,22.97
2022-11-16,DC-IE-001,Dublin Data Center,EU,Data Center,164.20169389239538,7054.513428994492,2292.7168644232097,2741.0689285616577,5197.987486877262,23913.604844049125,67.5,2022,11,2022-11,59.63954979181947,228,495507,11631,87.16,22.8
2022-11-16,DC-JP-001,Tokyo Data Center,APAC,Data Center,155.08176295135937,9437.452216193913,3067.171970263021,2868.435239091364,6090.688972305745,23131.010333808612,67.5,2022,11,2022-11,58.50573703393025,227,504966,11055,104.1,26.83
2022-11-16,DC-NL-001,Amsterdam Data Center,EU,Data Center,164.47585124770046,7015.277247660686,2279.9651054897226,3112.149276870003,5556.590233607427,23780.60083952775,67.5,2022,11,2022-11,55.746051443349764,226,497565,11584,99.68,24.59
2022-11-16,DC-OR-001,Oregon Data Center,US-West,Data Center,188.58564669802936,8004.274013942096,2601.3890545311806,2974.47345376991,5764.44815499912,22869.354325548848,67.5,2022,11,2022-11,58.86132964535264,224,496223,10982,97.93,25.73
2022-11-16,DC-SG-001,Singapore Data Center,APAC,Data Center,166.850027817849,9021.98213499094,2932.144193872055,3030.24907463143,6129.243296321334,22112.701311252305,67.5,2022,11,2022-11,58.272893963729594,225,499391,10961,105.18,27.24
2022-11-16,DC-TX-001,Texas Data Center,US-Central,Data Center,183.28415393362414,8744.12947082968,2841.842078019645,3098.7525000380815,6123.878731991351,22420.844796999176,67.5,2022,11,2022-11,56.69685860214379,227,499843,10892,108.01,26.98
2022-11-16,DC-VA-001,Virginia Data Center,US-East,Data Center,188.76671241810027,9247.150445304278,3005.32389472389,2850.7236263651525,6044.8142335071425,23956.34830389709,67.5,2022,11,2022-11,58.5098204883714,228,501507,10982,103.31,26.51
2022-11-16,DC-VA-002,Virginia Data Center 2,US-East,Data Center,182.96654756955593,8529.618391335871,2772.125977184158,2951.3954645120466,5906.487989265761,22097.45697237272,67.5,2022,11,2022-11,56.42703225971657,228,496727,11614,104.67,25.91
2022-11-16,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,571.4692231878774,1462.419365103141,475.2862936585208,5746.957944242186,6793.713461088584,3584.361188978287,67.5,2022,11,2022-11,89.3277660873362,566,297846,55,76.05,12.0
2022-11-16,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,533.6034454294322,1347.55671899292,437.9559336726989,5223.290640571844,6194.850019673975,3455.2736384433847,67.5,2022,11,2022-11,95.73000168176961,562,300587,58,64.71,11.02
2022-11-16,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,532.8118941354427,1059.7051863149113,344.4041855523461,5180.0405524451935,6057.256632132982,3592.2209705590217,67.5,2022,11,2022-11,89.176933193918,577,300831,54,67.92,10.5
2022-11-16,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,620.7583472748453,1423.0007776476837,462.4752527354971,5407.337505473406,6490.571105483748,3487.7470040384405,67.5,2022,11,2022-11,90.51485531905816,574,300922,55,71.71,11.31
2022-11-16,OFF-CA-001,San Francisco Office,US-West,Office,23.352117756744573,336.4882599511903,109.35868448413683,872.4990759751491,1005.2098782160306,961.3950284319723,67.5,2022,11,2022-11,11.5071350899636,1147,198865,113,87.36,0.88
2022-11-16,OFF-DE-001,Berlin Office,EU,Office,20.8222861736632,264.0586469118497,85.81906024635113,888.3157000626725,994.9570464826868,895.114057328304,67.5,2022,11,2022-11,11.838770727296007,1133,200277,117,84.04,0.88
2022-11-16,OFF-NY-001,New York Office,US-East,Office,22.404241024920253,360.6385074268229,117.20751491371743,984.8940662837593,1124.505822222397,934.2966513648262,67.5,2022,11,2022-11,11.74578572095996,1140,198361,109,95.74,0.99
2022-11-16,OFF-SG-001,Singapore Office,APAC,Office,23.536626349614156,384.52594210968886,124.97093118564887,860.4169043264898,1008.9244618617528,942.4655443864923,67.5,2022,11,2022-11,11.82769101506009,1156,198637,109,85.3,0.87
2022-11-16,OFF-TX-001,Austin Office,US-Central,Office,24.355316171170543,366.4588609101594,119.09912979580179,990.288362830287,1133.7428087972594,939.6381048978445,67.5,2022,11,2022-11,11.798453850662142,1141,198046,117,96.09,0.99
2022-11-16,OFF-UK-001,London Office,EU,Office,22.16076536810636,268.21992115639495,87.17147437582834,844.0758989714178,953.4081387153525,909.2200717165931,67.5,2022,11,2022-11,11.133049736309381,1137,200956,114,85.64,0.84
2022-11-16,OFF-WA-001,Seattle Campus,US-West,Office,23.922459403507464,317.7074756639552,103.25492959078544,995.0664244640133,1122.2438134583062,907.7356447541578,67.5,2022,11,2022-11,11.386495362792948,1147,198629,113,98.56,0.98
2022-12-16,DC-CA-001,California Data Center,US-West,Data Center,171.53024661807424,8085.09886394124,2587.2316364611975,2771.773419635088,5530.535302714359,23100.282468403544,68.0,2022,12,2022-12,56.55792833709562,232,497112,11869,97.79,23.84
2022-12-16,DC-IE-001,Dublin Data Center,EU,Data Center,201.0195371734296,6641.590204922303,2125.3088655751376,2815.270507217066,5141.598909965633,22513.865101431536,68.0,2022,12,2022-12,59.154613724519756,231,496922,11937,86.92,22.26
2022-12-16,DC-JP-001,Tokyo Data Center,APAC,Data Center,181.32612870472238,9274.413019152145,2967.8121661286873,2876.760023327462,6025.898318160872,22731.404458706238,68.0,2022,12,2022-12,55.73144070952668,227,500898,11808,108.12,26.55
2022-12-16,DC-NL-001,Amsterdam Data Center,EU,Data Center,186.12822634864196,6556.754020752277,2098.161286640729,2844.0125409990965,5128.302053988467,22226.284816109415,68.0,2022,12,2022-12,56.59228597115619,232,495787,11786,90.62,22.1
2022-12-16,DC-OR-001,Oregon Data Center,US-West,Data Center,202.2000012733015,8399.658611464423,2687.890755668616,2612.2484018146406,5502.339158756558,23999.02460418407,68.0,2022,12,2022-12,56.366474459940044,231,503528,11731,97.62,23.82
2022-12-16,DC-SG-001,Singapore Data Center,APAC,Data Center,178.37354912995636,9797.514368631637,3135.2045979621244,3012.8168952968945,6326.395042388975,24013.51560939127,68.0,2022,12,2022-12,55.12690850097794,226,498269,11374,114.76,27.99
2022-12-16,DC-TX-001,Texas Data Center,US-Central,Data Center,187.26140439883906,8693.899957830055,2782.047986505618,3076.9806301385015,6046.290021042959,22292.051173923217,68.0,2022,12,2022-12,54.687978566375214,232,495623,11284,110.56,26.06
2022-12-16,DC-VA-001,Virginia Data Center,US-East,Data Center,191.4069365816368,9077.124624610862,2904.6798798754767,2995.3707667188473,6091.457583175961,23515.866903136946,68.0,2022,12,2022-12,55.45560183401291,227,498006,12011,109.84,26.83
2022-12-16,DC-VA-002,Virginia Data Center 2,US-East,Data Center,187.32134048086138,8610.158494394676,2755.250718206297,3104.6557952915587,6047.227853978717,22306.11008910538,68.0,2022,12,2022-12,55.85891347933608,233,504208,11920,108.26,25.95
2022-12-16,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,587.5213864312927,1356.828756373059,434.18520203937896,5752.115691874918,6773.82228034559,3325.5606773849486,68.0,2022,12,2022-12,93.97192877358813,586,298254,58,72.08,11.56
2022-12-16,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,614.6301805075736,1391.8497447063924,445.3919183060456,5960.16518987768,7020.187288691299,3568.8454992471598,68.0,2022,12,2022-12,96.50833256242512,576,298502,57,72.74,12.19
2022-12-16,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,600.8462453941045,1039.484920890135,332.63517468484326,6097.992479017521,7031.473899096469,3523.6776979326614,68.0,2022,12,2022-12,94.24318754150882,581,297833,55,74.61,12.1
